eval/step,eval/avg_score_dmcontrol,eval/avg_score_dmcontrol-ext,eval/avg_score_metaworld,eval/avg_score_maniskill,eval/avg_score_mujoco,eval/avg_score_box2d,eval/avg_score_robodesk,eval/avg_score_ogbench,eval/avg_score_pygame,eval/avg_score_atari
2022400.0,0.08629052694633088,0.04436047347599015,0.00510204081632653,0.009072796253369438,0.14697144540647666,0.015329015985116712,0.008333333333333333,4.4710919610224664e-05,0.061276514736298276,0.06074074114224425
4019200.0,0.08327659290946332,0.04532376050743636,0.0336734693877551,0.015502734805719835,0.16630562248950204,0.01897721258501406,0.024999999999999998,6.70975665949906e-05,0.07454380703876315,0.07332067896560249
6016000.0,0.08232298027897264,0.08171471605805891,0.04591836734693878,0.025155143045109678,0.1662224519221733,0.012599934649188071,0.025000000000000005,7.866225496400148e-05,0.12186898332744789,0.048622531505922474
8012800.0,0.0819261111927133,0.06629829473399695,0.06938775510204082,0.043505685418765296,0.1568445608795931,0.007349499941483373,0.008333333333333333,0.00840822331471524,0.10635926087484941,0.08016419838424083
10009600.0,0.07124356130415947,0.0864961450897681,0.05408163265306122,0.03368849600838075,0.16245801360346376,0.030002617393620312,0.025000000000000005,0.06254601275819975,0.16210173002052072,0.08323518690411691
12006400.0,0.05407001383206572,0.08822054886786646,0.09795918367346938,0.04529011327281801,0.1597737264353782,0.04472732578869909,0.05000000000000001,0.037512075555180976,0.13425753589376416,0.06548086433085026
14003200.0,0.061902705833460324,0.10793799519524327,0.06326530612244897,0.03558124965287198,0.16279574107999603,0.030286040506325662,0.075,0.1375719179030663,0.14466578543774392,0.11027592606842518
16000000.0,0.08541040673905341,0.0957776609125176,0.08265306122448979,0.04147573948757781,0.14593271196354182,0.01820100558688864,0.025000000000000005,0.0834010132724264,0.12390196716510934,0.06638703860894397
18022400.0,0.10270768361083908,0.11016088179883354,0.07448979591836734,0.0512899029699636,0.14910981719537328,0.040660459257196635,0.05833333333333333,0.04169191762290817,0.11320055400413509,0.08124074160500809
20019200.0,0.04669495776455942,0.08186243771177582,0.10102040816326531,0.052621579401961244,0.1464552286391457,0.014370536780916154,0.11666666666666665,0.020833333333333332,0.11438954082259443,0.10590123571455479
22016000.0,0.06517882791469673,0.13531945055547112,0.10306122448979593,0.04906400827781504,0.12386791605191927,0.01262464035244193,0.03333333333333333,0.15416666666666667,0.15869026289345992,0.07936419908785158
24012800.0,0.06628121108604576,0.09159453576239684,0.08571428571428572,0.052988401125367096,0.1408448638006424,0.043048921128502116,0.05000000000000001,0.14583333333333334,0.14698976970914948,0.1018595676869154
26009600.0,0.07551248432136885,0.09437477389110427,0.07346938775510203,0.05482545127031497,0.13368133533513174,0.025005550880450755,0.08333333333333336,0.050081340760516464,0.13777397870351132,0.10141327180382279
28006400.0,0.05178479926733082,0.0973542482068197,0.07551020408163266,0.054962783128576116,0.1147952653913914,0.024348557053599507,0.049999999999999996,0.1125,0.11324053354757398,0.10213302641555115
30003200.0,0.08146618997107864,0.09907183169164835,0.06836734693877551,0.05325623725022979,0.13814352442665648,0.019241459376644343,0.10833333333333334,0.07916666666666666,0.144509383016511,0.11576080329164311
32000000.0,0.07247445898956825,0.10344008712229424,0.0653061224489796,0.059568261288934665,0.12603710712864993,0.019392106536542997,0.13333333333333333,0.15864161194185725,0.13398955351072606,0.09898765511051924
34022400.0,0.0737624786314844,0.09337508293253904,0.11122448979591837,0.05760012017627661,0.1315824437731256,0.03186901771550765,0.075,0.12083333333333333,0.1577417473406776,0.09468425981079538
36019200.0,0.1304580733323947,0.12233894649807553,0.06836734693877551,0.05805199362641562,0.11867904531924674,0.03142442692478653,0.20000000000000004,0.15433542289926358,0.1382766576508354,0.08843333394853053
38016000.0,0.1032853941921009,0.12737439202282985,0.03775510204081633,0.05783568373266866,0.0888300894216324,0.013832126274792245,0.20000000000000004,0.2041666666666667,0.15432101638105356,0.0937629633548635
40012800.0,0.08262625975016492,0.1007765641397782,0.12346938775510204,0.05764612696237034,0.11218247248325497,0.04923463518207427,0.1416666666666667,0.07083333333333335,0.11919068581130551,0.08372839573874241
42009600.0,0.08782963358652086,0.10314542157811957,0.09897959183673469,0.06917614058523264,0.12368111916972946,0.03381937513768207,0.09166666666666667,0.2625,0.1590266162186469,0.10038117365911603
44006400.0,0.06622634400291293,0.10585310891968902,0.09183673469387756,0.06763987038456966,0.11350700168404727,0.029756928292044904,0.16666666666666666,0.28391009007270135,0.15737541413032693,0.0997947522232102
46003200.0,0.13499777521017842,0.10038823242757644,0.0846938775510204,0.06563213020563125,0.09226746443503847,0.035991269804071635,0.13333333333333333,0.15426978363830132,0.16173606438709323,0.11511018541124132
48000000.0,0.08228501902479349,0.10794149208061299,0.10612244897959185,0.06830379409504733,0.12183039246592671,0.02867358611547388,0.13333333333333333,0.15865866214929458,0.15657818724744413,0.10660555741439263
50022400.0,0.0803544811493106,0.11833399329736949,0.08877551020408163,0.05872129998315359,0.11978492695682992,0.05682667106157169,0.15833333333333335,0.26666666666666666,0.12050687523534227,0.10635185103725504
52019200.0,0.06848355682664559,0.10850281134491979,0.05714285714285714,0.062494274976703915,0.10561680032406003,0.02378366226912476,0.13333333333333333,0.2708333333333333,0.15156887045565162,0.09148549442007034
54016000.0,0.06977692468753108,0.12137557886262584,0.09387755102040815,0.06936166988375589,0.10247199742589146,0.0471173660189379,0.15833333333333335,0.225,0.16137187884336238,0.09848765476986214
56012800.0,0.09722662730682041,0.12978247011619715,0.07040816326530612,0.07424948994843009,0.09419243468437344,0.054664032300934196,0.125,0.2962537722060612,0.15377809960689198,0.07609259275098641
58009600.0,0.09130846271890021,0.09720340388230397,0.07040816326530612,0.07234927014910177,0.10834183726304521,0.05996907844382804,0.08333333333333333,0.2792448503042882,0.15791063294991067,0.07605679056400226
60006400.0,0.09069578299905448,0.1249199672533905,0.1153061224489796,0.07979587548308903,0.0978781977435574,0.16561862608068623,0.2333333333333333,0.25420493715112874,0.14956942796722472,0.07542376530667146
62003200.0,0.1029079455710225,0.12091437077424416,0.1285714285714286,0.07067124674843701,0.08215176148805768,0.1790981702215504,0.20000000000000004,0.25,0.14609385385227047,0.096329630697491
64000000.0,0.1008313399398921,0.11210028096502356,0.07142857142857144,0.0717516306241224,0.08502919930809488,0.18807510632905178,0.19166666666666665,0.22087677839638975,0.15559603792958354,0.0563518518788947
66022400.0,0.10181786631746909,0.10396518268316868,0.10816326530612244,0.06633193383038613,0.10482596256770194,0.22271034217556007,0.2916666666666667,0.27499999999999997,0.16154638032404414,0.0720802477767898
68019200.0,0.09977775017409501,0.10854520607153972,0.10204081632653061,0.0678040260712603,0.09427442136996737,0.2351186766900355,0.30833333333333335,0.30418668736019755,0.1678953654622953,0.09465432215344023
