eval/step,eval/avg_score_dmcontrol,eval/avg_score_dmcontrol-ext,eval/avg_score_metaworld,eval/avg_score_maniskill,eval/avg_score_mujoco,eval/avg_score_box2d,eval/avg_score_robodesk,eval/avg_score_ogbench,eval/avg_score_pygame,eval/avg_score_atari
58000000.0,0.1486727584110451,0.15768461570769432,0.34183673469387754,0.5656453783222687,0.17338830377751338,0.02866899584478233,0.4083333333333334,0.27516192895903563,0.20736740138381718,0.08252425117556143
60000000.0,0.11588156373768686,0.1621172766026575,0.3193877551020408,0.5798917984298897,0.17705149876419454,0.03870793530950323,0.4583333333333333,0.27933465251602074,0.1684243819039119,0.09896604992725232
62000000.0,0.10557435528677812,0.17374624068906996,0.31326530612244896,0.5705952221068502,0.1975702417160695,0.03145393233808136,0.44166666666666665,0.29169579663236317,0.21184044586690634,0.10361860786495661
64000000.0,0.11546774848462503,0.1032321449383744,0.31938775510204076,0.5921726039423043,0.17468084018522254,0.0201728304534754,0.4166666666666667,0.27499999999999997,0.19985602536655372,0.09502006231600212
66000000.0,0.13503390859934716,0.16631560369569343,0.313265306122449,0.5853011077476873,0.19206935119970392,0.03936020232504234,0.4083333333333334,0.2792534091490476,0.18944946816619976,0.07371604977244581
68000000.0,0.12377228640505022,0.15895897705922835,0.31020408163265306,0.5809778351150069,0.1742200114415027,0.05287018476519734,0.44999999999999996,0.3043301262179739,0.1430293653779173,0.08701609325146785
70000000.0,0.11779521429013602,0.17586212014430203,0.3010204081632653,0.5515212936955499,0.18457910042100897,0.022693159899063176,0.4166666666666667,0.28333726135515463,0.18903093133872303,0.07785030902380606
72000000.0,0.13785024542110996,0.15329349827345595,0.2846938775510204,0.5530146221001877,0.19518902068181584,0.047174023658953956,0.44166666666666665,0.2459138437736935,0.2329100687644983,0.10598148234809439
74000000.0,0.1279282147274903,0.1682301553376817,0.3030612244897959,0.554223070852178,0.18345643467425057,0.01815264925153315,0.4000000000000001,0.3042700925681856,0.16798869264312088,0.1179135810838219
76000000.0,0.12176678982053712,0.16300081781344034,0.2683673469387755,0.5664404982946709,0.21173406630987301,0.017376499588863226,0.4583333333333333,0.26666666666666666,0.19020500840545682,0.10066975409561699
78000000.0,0.11661302032804118,0.16407236511348344,0.29285714285714287,0.5493930993136018,0.19529824410177146,0.03481457836460322,0.44166666666666665,0.2875,0.20913091619548047,0.09496759256796429
80000000.0,0.08980695641301802,0.14747185286978493,0.30000000000000004,0.5424141905005349,0.187685149704339,0.03150183518300764,0.35833333333333334,0.3042823851118252,0.19394661554343703,0.08481481600621785
82000000.0,0.15801131703932395,0.1434843499438001,0.2469387755102041,0.5553409918314881,0.18135592288648086,0.029656663318746723,0.44166666666666665,0.29613970549059254,0.2031820808463779,0.09388271695071901
84000000.0,0.12360762014304782,0.15374908726516878,0.28775510204081634,0.5596330440773071,0.17428945587792743,0.04200281245721271,0.3916666666666666,0.27116525809591013,0.19762073317512038,0.09605246972016714
86000000.0,0.1141671390238127,0.15688018899527378,0.2826530612244898,0.5624343935135988,0.17480985858322431,0.04035766553715803,0.4333333333333333,0.30433392867465353,0.21963231831752253,0.10891931203918324
88000000.0,0.10218307291264443,0.14181283752441232,0.2816326530612245,0.5571673976381943,0.1842212679097429,0.047304632782470435,0.3666666666666667,0.28770154882804494,0.21604348237038049,0.09929321005216075
90000000.0,0.11294526961115653,0.15179140932076507,0.2755102040816326,0.5617108989463405,0.17539341756297896,0.04778699658345431,0.4083333333333334,0.2958847727238511,0.21575523865605264,0.09725926076579425
92000000.0,0.12204436910811206,0.12865442853894127,0.29489795918367345,0.5517639915158826,0.18411742066188405,0.06986831984977471,0.39999999999999997,0.30436565319923825,0.17956464753201304,0.08089506246701435
94000000.0,0.07471118251764912,0.16999663971364498,0.25510204081632654,0.5985875909503092,0.19386158302271117,0.061725364565972995,0.4166666666666667,0.3041666666666667,0.18513088560981775,0.09993121735061761
96000000.0,0.15787540662054608,0.14042327615607064,0.29897959183673467,0.5978487510680276,0.17417902709955038,0.07243827683851123,0.4583333333333333,0.30847256038784204,0.1375305167258423,0.08879413651906091
98000000.0,0.1233969706530974,0.13417760604352225,0.29081632653061223,0.5686829580833243,0.17503802772650187,0.09329928358420148,0.4333333333333333,0.2585524641000423,0.17405569881628158,0.09201388916483631
100000000.0,0.13272518094504038,0.13259946745552753,0.2642857142857143,0.5831117309367984,0.1687141911669945,0.07987239323301765,0.3833333333333333,0.29590101903498484,0.20372449582883795,0.0839259260661762
